,Infinitive(eng),Infinitive(FI),examples,person,positive,negative
2384,joke,velmuilla,I had walked,minä,olin velmuillut,en ollut velmuillut
2385,joke,velmuilla,You had walked,sinä,olit velmuillut,et ollut velmuillut
2386,joke,velmuilla,He/she had walked,hän,oli velmuillut,ei ollut velmuillut
2387,joke,velmuilla,We had walked,me,olimme velmuilleet,emme olleet velmuilleet
2388,joke,velmuilla,You(plural/repectful) had walked,te,olitte velmuilleet,ette olleet velmuilleet
2389,joke,velmuilla,They had walked,he,olivat velmuilleet,eivät olleet velmuilleet
2390,joke,velmuilla,(passive) had walked,passiivi,oli velmuiltu,ei ollut velmuiltu
2391,charge,veloittaa,I am walking,minä,veloitan,en veloita
2392,charge,veloittaa,you are walking,sinä,veloitat,et veloita
2393,charge,veloittaa,he/she is walking,hän,veloittaa,ei veloita
2394,charge,veloittaa,we are walking,me,veloitamme,emme veloita
2395,charge,veloittaa,you(plural/respectful) are walking,te,veloitatte,ette veloita
2396,charge,veloittaa,they are walking,he,veloittavat,eivät veloita
2397,charge,veloittaa,(passive) walking,passiivi,veloitetaan,ei veloiteta
2398,charge,veloittaa,I walked,minä,olen veloittanut,en ole veloittanut
2399,charge,veloittaa,You walked,sinä,olet veloittanut,et ole veloittanut
2400,charge,veloittaa,he/she walked,hän,on veloittanut,ei ole veloittanut
2401,charge,veloittaa,we walked,me,olemme veloittaneet,emme ole veloittaneet
2402,charge,veloittaa,you(plural/respectful) walked,te,olette veloittaneet,ette ole veloittaneet
2403,charge,veloittaa,they walked,he,ovat veloittaneet,eivät ole veloittaneet
2404,charge,veloittaa,(passive) walked,passiivi,on veloitettu,ei ole veloitettu
2405,charge,veloittaa,I was walking,minä,veloitin,en veloittanut
2406,charge,veloittaa,You were walking,sinä,veloitit,et veloittanut
2407,charge,veloittaa,he/she was walking,hän,veloitti,ei veloittanut
2408,charge,veloittaa,we were walking,me,veloitimme,emme veloittaneet
2409,charge,veloittaa,you(plural/respectful) were walking,te,veloititte,ette veloittaneet
2410,charge,veloittaa,they were walking,he,veloittivat,eivät veloittaneet
2411,charge,veloittaa,(passive) were walking,passiivi,veloitettiin,ei veloitettu
2412,charge,veloittaa,I had walked,minä,olin veloittanut,en ollut veloittanut
2413,charge,veloittaa,You had walked,sinä,olit veloittanut,et ollut veloittanut
2414,charge,veloittaa,He/she had walked,hän,oli veloittanut,ei ollut veloittanut
2415,charge,veloittaa,We had walked,me,olimme veloittaneet,emme olleet veloittaneet
2416,charge,veloittaa,You(plural/repectful) had walked,te,olitte veloittaneet,ette olleet veloittaneet
2417,charge,veloittaa,They had walked,he,olivat veloittaneet,eivät olleet veloittaneet
2418,charge,veloittaa,(passive) had walked,passiivi,oli veloitettu,ei ollut veloitettu
2419,slacken,veltostua,,,,
2420,make indolent,veltostuttaa,,,,
2421,do,velttoutua,,,,
2422,obligate,velvoittaa,I am walking,minä,velvoitan,en velvoita
2423,obligate,velvoittaa,you are walking,sinä,velvoitat,et velvoita
2424,obligate,velvoittaa,he/she is walking,hän,velvoittaa,ei velvoita
2425,obligate,velvoittaa,we are walking,me,velvoitamme,emme velvoita
2426,obligate,velvoittaa,you(plural/respectful) are walking,te,velvoitatte,ette velvoita
2427,obligate,velvoittaa,they are walking,he,velvoittavat,eivät velvoita
2428,obligate,velvoittaa,(passive) walking,passiivi,velvoitetaan,ei velvoiteta
2429,obligate,velvoittaa,I walked,minä,olen velvoittanut,en ole velvoittanut
2430,obligate,velvoittaa,You walked,sinä,olet velvoittanut,et ole velvoittanut
2431,obligate,velvoittaa,he/she walked,hän,on velvoittanut,ei ole velvoittanut
2432,obligate,velvoittaa,we walked,me,olemme velvoittaneet,emme ole velvoittaneet
2433,obligate,velvoittaa,you(plural/respectful) walked,te,olette velvoittaneet,ette ole velvoittaneet
2434,obligate,velvoittaa,they walked,he,ovat velvoittaneet,eivät ole velvoittaneet
2435,obligate,velvoittaa,(passive) walked,passiivi,on velvoitettu,ei ole velvoitettu
2436,obligate,velvoittaa,I was walking,minä,velvoitin,en velvoittanut
2437,obligate,velvoittaa,You were walking,sinä,velvoitit,et velvoittanut
2438,obligate,velvoittaa,he/she was walking,hän,velvoitti,ei velvoittanut
2439,obligate,velvoittaa,we were walking,me,velvoitimme,emme velvoittaneet
2440,obligate,velvoittaa,you(plural/respectful) were walking,te,velvoititte,ette velvoittaneet
2441,obligate,velvoittaa,they were walking,he,velvoittivat,eivät velvoittaneet
2442,obligate,velvoittaa,(passive) were walking,passiivi,velvoitettiin,ei velvoitettu
2443,obligate,velvoittaa,I had walked,minä,olin velvoittanut,en ollut velvoittanut
2444,obligate,velvoittaa,You had walked,sinä,olit velvoittanut,et ollut velvoittanut
2445,obligate,velvoittaa,He/she had walked,hän,oli velvoittanut,ei ollut velvoittanut
2446,obligate,velvoittaa,We had walked,me,olimme velvoittaneet,emme olleet velvoittaneet
2447,obligate,velvoittaa,You(plural/repectful) had walked,te,olitte velvoittaneet,ette olleet velvoittaneet
2448,obligate,velvoittaa,They had walked,he,olivat velvoittaneet,eivät olleet velvoittaneet
2449,obligate,velvoittaa,(passive) had walked,passiivi,oli velvoitettu,ei ollut velvoitettu
2450,wait,venata,I am walking,minä,venaan,en venaa
2451,wait,venata,you are walking,sinä,venaat,et venaa
2452,wait,venata,he/she is walking,hän,venaa,ei venaa
2453,wait,venata,we are walking,me,venaamme,emme venaa
2454,wait,venata,you(plural/respectful) are walking,te,venaatte,ette venaa
2455,wait,venata,they are walking,he,venaavat,eivät venaa
2456,wait,venata,(passive) walking,passiivi,venataan,ei venata
2457,wait,venata,I walked,minä,olen venannut,en ole venannut
2458,wait,venata,You walked,sinä,olet venannut,et ole venannut
2459,wait,venata,he/she walked,hän,on venannut,ei ole venannut
2460,wait,venata,we walked,me,olemme venanneet,emme ole venanneet
2461,wait,venata,you(plural/respectful) walked,te,olette venanneet,ette ole venanneet
2462,wait,venata,they walked,he,ovat venanneet,eivät ole venanneet
2463,wait,venata,(passive) walked,passiivi,on venattu,ei ole venattu
2464,wait,venata,I was walking,minä,venasin,en venannut
2465,wait,venata,You were walking,sinä,venasit,et venannut
2466,wait,venata,he/she was walking,hän,venasi,ei venannut
2467,wait,venata,we were walking,me,venasimme,emme venanneet
2468,wait,venata,you(plural/respectful) were walking,te,venasitte,ette venanneet
2469,wait,venata,they were walking,he,venasivat,eivät venanneet
2470,wait,venata,(passive) were walking,passiivi,venattiin,ei venattu
2471,wait,venata,I had walked,minä,olin venannut,en ollut venannut
2472,wait,venata,You had walked,sinä,olit venannut,et ollut venannut
2473,wait,venata,He/she had walked,hän,oli venannut,ei ollut venannut
2474,wait,venata,We had walked,me,olimme venanneet,emme olleet venanneet
2475,wait,venata,You(plural/repectful) had walked,te,olitte venanneet,ette olleet venanneet
2476,wait,venata,They had walked,he,olivat venanneet,eivät olleet venanneet
2477,wait,venata,(passive) had walked,passiivi,oli venattu,ei ollut venattu
2478,wait,ventata,I am walking,minä,venttaan,en venttaa
2479,wait,ventata,you are walking,sinä,venttaat,et venttaa
2480,wait,ventata,he/she is walking,hän,venttaa,ei venttaa
2481,wait,ventata,we are walking,me,venttaamme,emme venttaa
2482,wait,ventata,you(plural/respectful) are walking,te,venttaatte,ette venttaa
2483,wait,ventata,they are walking,he,venttaavat,eivät venttaa
2484,wait,ventata,(passive) walking,passiivi,ventataan,ei ventata
2485,wait,ventata,I walked,minä,olen ventannut,en ole ventannut
2486,wait,ventata,You walked,sinä,olet ventannut,et ole ventannut
2487,wait,ventata,he/she walked,hän,on ventannut,ei ole ventannut
2488,wait,ventata,we walked,me,olemme ventanneet,emme ole ventanneet
2489,wait,ventata,you(plural/respectful) walked,te,olette ventanneet,ette ole ventanneet
2490,wait,ventata,they walked,he,ovat ventanneet,eivät ole ventanneet
2491,wait,ventata,(passive) walked,passiivi,on ventattu,ei ole ventattu
2492,wait,ventata,I was walking,minä,venttasin,en ventannut
2493,wait,ventata,You were walking,sinä,venttasit,et ventannut
2494,wait,ventata,he/she was walking,hän,venttasi,ei ventannut
2495,wait,ventata,we were walking,me,venttasimme,emme ventanneet
2496,wait,ventata,you(plural/respectful) were walking,te,venttasitte,ette ventanneet
2497,wait,ventata,they were walking,he,venttasivat,eivät ventanneet
2498,wait,ventata,(passive) were walking,passiivi,ventattiin,ei ventattu
2499,wait,ventata,I had walked,minä,olin ventannut,en ollut ventannut
2500,wait,ventata,You had walked,sinä,olit ventannut,et ollut ventannut
2501,wait,ventata,He/she had walked,hän,oli ventannut,ei ollut ventannut
2502,wait,ventata,We had walked,me,olimme ventanneet,emme olleet ventanneet
2503,wait,ventata,You(plural/repectful) had walked,te,olitte ventanneet,ette olleet ventanneet
2504,wait,ventata,They had walked,he,olivat ventanneet,eivät olleet ventanneet
2505,wait,ventata,(passive) had walked,passiivi,oli ventattu,ei ollut ventattu
2506,ventilate,ventiloida,,,,
2507,stretch,venytellä,,,,
2508,stretch,venyttäytyä,,,,
2509,stretch,venyttää,,,,
2510,stretch,venyä,,,,
2511,bolt,venähtää,,,,
2512,translate into russian,venäjäntää,,,,
2513,russify,venäläistyä,,,,
2514,russify,venäläistää,,,,
2515,verbalize,verbalisoida,,,,
2516,refresh,verestää,,,,
2517,upholster,verhoilla,I am walking,minä,verhoilen,en verhoile
2518,upholster,verhoilla,you are walking,sinä,verhoilet,et verhoile
2519,upholster,verhoilla,he/she is walking,hän,verhoilee,ei verhoile
2520,upholster,verhoilla,we are walking,me,verhoilemme,emme verhoile
2521,upholster,verhoilla,you(plural/respectful) are walking,te,verhoilette,ette verhoile
2522,upholster,verhoilla,they are walking,he,verhoilevat,eivät verhoile
2523,upholster,verhoilla,(passive) walking,passiivi,verhoillaan,ei verhoilla
2524,upholster,verhoilla,I walked,minä,olen verhoillut,en ole verhoillut
2525,upholster,verhoilla,You walked,sinä,olet verhoillut,et ole verhoillut
2526,upholster,verhoilla,he/she walked,hän,on verhoillut,ei ole verhoillut
2527,upholster,verhoilla,we walked,me,olemme verhoilleet,emme ole verhoilleet
2528,upholster,verhoilla,you(plural/respectful) walked,te,olette verhoilleet,ette ole verhoilleet
2529,upholster,verhoilla,they walked,he,ovat verhoilleet,eivät ole verhoilleet
2530,upholster,verhoilla,(passive) walked,passiivi,on verhoiltu,ei ole verhoiltu
2531,upholster,verhoilla,I was walking,minä,verhoilin,en verhoillut
2532,upholster,verhoilla,You were walking,sinä,verhoilit,et verhoillut
2533,upholster,verhoilla,he/she was walking,hän,verhoili,ei verhoillut
2534,upholster,verhoilla,we were walking,me,verhoilimme,emme verhoilleet
2535,upholster,verhoilla,you(plural/respectful) were walking,te,verhoilitte,ette verhoilleet
2536,upholster,verhoilla,they were walking,he,verhoilivat,eivät verhoilleet
2537,upholster,verhoilla,(passive) were walking,passiivi,verhoiltiin,ei verhoiltu
2538,upholster,verhoilla,I had walked,minä,olin verhoillut,en ollut verhoillut
2539,upholster,verhoilla,You had walked,sinä,olit verhoillut,et ollut verhoillut
2540,upholster,verhoilla,He/she had walked,hän,oli verhoillut,ei ollut verhoillut
2541,upholster,verhoilla,We had walked,me,olimme verhoilleet,emme olleet verhoilleet
2542,upholster,verhoilla,You(plural/repectful) had walked,te,olitte verhoilleet,ette olleet verhoilleet
2543,upholster,verhoilla,They had walked,he,olivat verhoilleet,eivät olleet verhoilleet
2544,upholster,verhoilla,(passive) had walked,passiivi,oli verhoiltu,ei ollut verhoiltu
2545,curtain,verhota,I am walking,minä,verhoan,en verhoa
2546,curtain,verhota,you are walking,sinä,verhoat,et verhoa
2547,curtain,verhota,he/she is walking,hän,verhoaa,ei verhoa
2548,curtain,verhota,we are walking,me,verhoamme,emme verhoa
2549,curtain,verhota,you(plural/respectful) are walking,te,verhoatte,ette verhoa
2550,curtain,verhota,they are walking,he,verhoavat,eivät verhoa
2551,curtain,verhota,(passive) walking,passiivi,verhotaan,ei verhota
2552,curtain,verhota,I walked,minä,olen verhonnut,en ole verhonnut
2553,curtain,verhota,You walked,sinä,olet verhonnut,et ole verhonnut
2554,curtain,verhota,he/she walked,hän,on verhonnut,ei ole verhonnut
2555,curtain,verhota,we walked,me,olemme verhonneet,emme ole verhonneet
2556,curtain,verhota,you(plural/respectful) walked,te,olette verhonneet,ette ole verhonneet
2557,curtain,verhota,they walked,he,ovat verhonneet,eivät ole verhonneet
2558,curtain,verhota,(passive) walked,passiivi,on verhottu,ei ole verhottu
2559,curtain,verhota,I was walking,minä,verhosin,en verhonnut
2560,curtain,verhota,You were walking,sinä,verhosit,et verhonnut
2561,curtain,verhota,he/she was walking,hän,verhosi,ei verhonnut
2562,curtain,verhota,we were walking,me,verhosimme,emme verhonneet
2563,curtain,verhota,you(plural/respectful) were walking,te,verhositte,ette verhonneet
2564,curtain,verhota,they were walking,he,verhosivat,eivät verhonneet
2565,curtain,verhota,(passive) were walking,passiivi,verhottiin,ei verhottu
2566,curtain,verhota,I had walked,minä,olin verhonnut,en ollut verhonnut
2567,curtain,verhota,You had walked,sinä,olit verhonnut,et ollut verhonnut
2568,curtain,verhota,He/she had walked,hän,oli verhonnut,ei ollut verhonnut
2569,curtain,verhota,We had walked,me,olimme verhonneet,emme olleet verhonneet
2570,curtain,verhota,You(plural/repectful) had walked,te,olitte verhonneet,ette olleet verhonneet
2571,curtain,verhota,They had walked,he,olivat verhonneet,eivät olleet verhonneet
2572,curtain,verhota,(passive) had walked,passiivi,oli verhottu,ei ollut verhottu
2573,verify,verifioida,,,,
2574,network,verkkoutua,,,,
2575,do,verkostoitua,I am walking,minä,verkostoidun,en verkostoidu
2576,do,verkostoitua,you are walking,sinä,verkostoidut,et verkostoidu
2577,do,verkostoitua,he/she is walking,hän,verkostoituu,ei verkostoidu
2578,do,verkostoitua,we are walking,me,verkostoidumme,emme verkostoidu
2579,do,verkostoitua,you(plural/respectful) are walking,te,verkostoidutte,ette verkostoidu
2580,do,verkostoitua,they are walking,he,verkostoituvat,eivät verkostoidu
2581,do,verkostoitua,(passive) walking,passiivi,verkostoidutaan,ei verkostoiduta
2582,do,verkostoitua,I walked,minä,olen verkostoitunut,en ole verkostoitunut
2583,do,verkostoitua,You walked,sinä,olet verkostoitunut,et ole verkostoitunut
2584,do,verkostoitua,he/she walked,hän,on verkostoitunut,ei ole verkostoitunut
2585,do,verkostoitua,we walked,me,olemme verkostoituneet,emme ole verkostoituneet
2586,do,verkostoitua,you(plural/respectful) walked,te,olette verkostoituneet,ette ole verkostoituneet
2587,do,verkostoitua,they walked,he,ovat verkostoituneet,eivät ole verkostoituneet
2588,do,verkostoitua,(passive) walked,passiivi,on verkostoiduttu,ei ole verkostoiduttu
2589,do,verkostoitua,I was walking,minä,verkostoiduin,en verkostoitunut
2590,do,verkostoitua,You were walking,sinä,verkostoiduit,et verkostoitunut
2591,do,verkostoitua,he/she was walking,hän,verkostoitui,ei verkostoitunut
2592,do,verkostoitua,we were walking,me,verkostoiduimme,emme verkostoituneet
2593,do,verkostoitua,you(plural/respectful) were walking,te,verkostoiduitte,ette verkostoituneet
2594,do,verkostoitua,they were walking,he,verkostoituivat,eivät verkostoituneet
2595,do,verkostoitua,(passive) were walking,passiivi,verkostoiduttiin,ei verkostoiduttu
2596,do,verkostoitua,I had walked,minä,olin verkostoitunut,en ollut verkostoitunut
2597,do,verkostoitua,You had walked,sinä,olit verkostoitunut,et ollut verkostoitunut
2598,do,verkostoitua,He/she had walked,hän,oli verkostoitunut,ei ollut verkostoitunut
2599,do,verkostoitua,We had walked,me,olimme verkostoituneet,emme olleet verkostoituneet
2600,do,verkostoitua,You(plural/repectful) had walked,te,olitte verkostoituneet,ette olleet verkostoituneet
2601,do,verkostoitua,They had walked,he,olivat verkostoituneet,eivät olleet verkostoituneet
2602,do,verkostoitua,(passive) had walked,passiivi,oli verkostoiduttu,ei ollut verkostoiduttu
2603,do,verkostua,,,,
2604,do,verkottua,,,,
2605,tax,verottaa,I am walking,minä,verotan,en verota
2606,tax,verottaa,you are walking,sinä,verotat,et verota
2607,tax,verottaa,he/she is walking,hän,verottaa,ei verota
2608,tax,verottaa,we are walking,me,verotamme,emme verota
2609,tax,verottaa,you(plural/respectful) are walking,te,verotatte,ette verota
2610,tax,verottaa,they are walking,he,verottavat,eivät verota
2611,tax,verottaa,(passive) walking,passiivi,verotetaan,ei veroteta
2612,tax,verottaa,I walked,minä,olen verottanut,en ole verottanut
2613,tax,verottaa,You walked,sinä,olet verottanut,et ole verottanut
2614,tax,verottaa,he/she walked,hän,on verottanut,ei ole verottanut
2615,tax,verottaa,we walked,me,olemme verottaneet,emme ole verottaneet
2616,tax,verottaa,you(plural/respectful) walked,te,olette verottaneet,ette ole verottaneet
2617,tax,verottaa,they walked,he,ovat verottaneet,eivät ole verottaneet
2618,tax,verottaa,(passive) walked,passiivi,on verotettu,ei ole verotettu
2619,tax,verottaa,I was walking,minä,verotin,en verottanut
2620,tax,verottaa,You were walking,sinä,verotit,et verottanut
2621,tax,verottaa,he/she was walking,hän,verotti,ei verottanut
2622,tax,verottaa,we were walking,me,verotimme,emme verottaneet
2623,tax,verottaa,you(plural/respectful) were walking,te,verotitte,ette verottaneet
2624,tax,verottaa,they were walking,he,verottivat,eivät verottaneet
2625,tax,verottaa,(passive) were walking,passiivi,verotettiin,ei verotettu
2626,tax,verottaa,I had walked,minä,olin verottanut,en ollut verottanut
2627,tax,verottaa,You had walked,sinä,olit verottanut,et ollut verottanut
2628,tax,verottaa,He/she had walked,hän,oli verottanut,ei ollut verottanut
2629,tax,verottaa,We had walked,me,olimme verottaneet,emme olleet verottaneet
2630,tax,verottaa,You(plural/repectful) had walked,te,olitte verottaneet,ette olleet verottaneet
2631,tax,verottaa,They had walked,he,olivat verottaneet,eivät olleet verottaneet
2632,tax,verottaa,(passive) had walked,passiivi,oli verotettu,ei ollut verotettu
2633,compare,verrata,I am walking,minä,vertaan,en vertaa
2634,compare,verrata,you are walking,sinä,vertaat,et vertaa
2635,compare,verrata,he/she is walking,hän,vertaa,ei vertaa
2636,compare,verrata,we are walking,me,vertaamme,emme vertaa
2637,compare,verrata,you(plural/respectful) are walking,te,vertaatte,ette vertaa
2638,compare,verrata,they are walking,he,vertaavat,eivät vertaa
2639,compare,verrata,(passive) walking,passiivi,verrataan,ei verrata
2640,compare,verrata,I walked,minä,olen verrannut,en ole verrannut
2641,compare,verrata,You walked,sinä,olet verrannut,et ole verrannut
2642,compare,verrata,he/she walked,hän,on verrannut,ei ole verrannut
2643,compare,verrata,we walked,me,olemme verranneet,emme ole verranneet
2644,compare,verrata,you(plural/respectful) walked,te,olette verranneet,ette ole verranneet
2645,compare,verrata,they walked,he,ovat verranneet,eivät ole verranneet
2646,compare,verrata,(passive) walked,passiivi,on verrattu,ei ole verrattu
2647,compare,verrata,I was walking,minä,vertasin,en verrannut
2648,compare,verrata,You were walking,sinä,vertasit,et verrannut
2649,compare,verrata,he/she was walking,hän,vertasi,ei verrannut
2650,compare,verrata,we were walking,me,vertasimme,emme verranneet
2651,compare,verrata,you(plural/respectful) were walking,te,vertasitte,ette verranneet
2652,compare,verrata,they were walking,he,vertasivat,eivät verranneet
2653,compare,verrata,(passive) were walking,passiivi,verrattiin,ei verrattu
2654,compare,verrata,I had walked,minä,olin verrannut,en ollut verrannut
2655,compare,verrata,You had walked,sinä,olit verrannut,et ollut verrannut
2656,compare,verrata,He/she had walked,hän,oli verrannut,ei ollut verrannut
2657,compare,verrata,We had walked,me,olimme verranneet,emme olleet verranneet
2658,compare,verrata,You(plural/repectful) had walked,te,olitte verranneet,ette olleet verranneet
2659,compare,verrata,They had walked,he,olivat verranneet,eivät olleet verranneet
2660,compare,verrata,(passive) had walked,passiivi,oli verrattu,ei ollut verrattu
2661,flex,verrytellä,,,,
2662,sprout,versoa,I am walking,minä,verson,en verso
2663,sprout,versoa,you are walking,sinä,versot,et verso
2664,sprout,versoa,he/she is walking,hän,versoo,ei verso
2665,sprout,versoa,we are walking,me,versomme,emme verso
2666,sprout,versoa,you(plural/respectful) are walking,te,versotte,ette verso
2667,sprout,versoa,they are walking,he,versovat,eivät verso
2668,sprout,versoa,(passive) walking,passiivi,versotaan,ei versota
2669,sprout,versoa,I walked,minä,olen versonut,en ole versonut
2670,sprout,versoa,You walked,sinä,olet versonut,et ole versonut
2671,sprout,versoa,he/she walked,hän,on versonut,ei ole versonut
2672,sprout,versoa,we walked,me,olemme versoneet,emme ole versoneet
2673,sprout,versoa,you(plural/respectful) walked,te,olette versoneet,ette ole versoneet
2674,sprout,versoa,they walked,he,ovat versoneet,eivät ole versoneet
2675,sprout,versoa,(passive) walked,passiivi,on versottu,ei ole versottu
2676,sprout,versoa,I was walking,minä,versoin,en versonut
2677,sprout,versoa,You were walking,sinä,versoit,et versonut
2678,sprout,versoa,he/she was walking,hän,versoi,ei versonut
2679,sprout,versoa,we were walking,me,versoimme,emme versoneet
2680,sprout,versoa,you(plural/respectful) were walking,te,versoitte,ette versoneet
2681,sprout,versoa,they were walking,he,versoivat,eivät versoneet
2682,sprout,versoa,(passive) were walking,passiivi,versottiin,ei versottu
2683,sprout,versoa,I had walked,minä,olin versonut,en ollut versonut
2684,sprout,versoa,You had walked,sinä,olit versonut,et ollut versonut
2685,sprout,versoa,He/she had walked,hän,oli versonut,ei ollut versonut
2686,sprout,versoa,We had walked,me,olimme versoneet,emme olleet versoneet
2687,sprout,versoa,You(plural/repectful) had walked,te,olitte versoneet,ette olleet versoneet
2688,sprout,versoa,They had walked,he,olivat versoneet,eivät olleet versoneet
2689,sprout,versoa,(passive) had walked,passiivi,oli versottu,ei ollut versottu
2690,compare,vertailla,I am walking,minä,vertailen,en vertaile
2691,compare,vertailla,you are walking,sinä,vertailet,et vertaile
2692,compare,vertailla,he/she is walking,hän,vertailee,ei vertaile
2693,compare,vertailla,we are walking,me,vertailemme,emme vertaile
2694,compare,vertailla,you(plural/respectful) are walking,te,vertailette,ette vertaile
2695,compare,vertailla,they are walking,he,vertailevat,eivät vertaile
2696,compare,vertailla,(passive) walking,passiivi,vertaillaan,ei vertailla
2697,compare,vertailla,I walked,minä,olen vertaillut,en ole vertaillut
2698,compare,vertailla,You walked,sinä,olet vertaillut,et ole vertaillut
2699,compare,vertailla,he/she walked,hän,on vertaillut,ei ole vertaillut
2700,compare,vertailla,we walked,me,olemme vertailleet,emme ole vertailleet
2701,compare,vertailla,you(plural/respectful) walked,te,olette vertailleet,ette ole vertailleet
2702,compare,vertailla,they walked,he,ovat vertailleet,eivät ole vertailleet
2703,compare,vertailla,(passive) walked,passiivi,on vertailtu,ei ole vertailtu
2704,compare,vertailla,I was walking,minä,vertailin,en vertaillut
2705,compare,vertailla,You were walking,sinä,vertailit,et vertaillut
2706,compare,vertailla,he/she was walking,hän,vertaili,ei vertaillut
2707,compare,vertailla,we were walking,me,vertailimme,emme vertailleet
2708,compare,vertailla,you(plural/respectful) were walking,te,vertailitte,ette vertailleet
2709,compare,vertailla,they were walking,he,vertailivat,eivät vertailleet
2710,compare,vertailla,(passive) were walking,passiivi,vertailtiin,ei vertailtu
2711,compare,vertailla,I had walked,minä,olin vertaillut,en ollut vertaillut
2712,compare,vertailla,You had walked,sinä,olit vertaillut,et ollut vertaillut
2713,compare,vertailla,He/she had walked,hän,oli vertaillut,ei ollut vertaillut
2714,compare,vertailla,We had walked,me,olimme vertailleet,emme olleet vertailleet
2715,compare,vertailla,You(plural/repectful) had walked,te,olitte vertailleet,ette olleet vertailleet
2716,compare,vertailla,They had walked,he,olivat vertailleet,eivät olleet vertailleet
2717,compare,vertailla,(passive) had walked,passiivi,oli vertailtu,ei ollut vertailtu
2718,metaphorize,vertauskuvallistaa,,,,
2719,watermark,vesileimata,,,,
2720,waterproof,vesitiivistää,,,,
2721,become watered down,vesittyä,,,,
2722,water down,vesittää,,,,
2723,shoot,vesoa,I am walking,minä,veson,en veso
2724,shoot,vesoa,you are walking,sinä,vesot,et veso
2725,shoot,vesoa,he/she is walking,hän,vesoo,ei veso
2726,shoot,vesoa,we are walking,me,vesomme,emme veso
2727,shoot,vesoa,you(plural/respectful) are walking,te,vesotte,ette veso
2728,shoot,vesoa,they are walking,he,vesovat,eivät veso
2729,shoot,vesoa,(passive) walking,passiivi,vesotaan,ei vesota
2730,shoot,vesoa,I walked,minä,olen vesonut,en ole vesonut
2731,shoot,vesoa,You walked,sinä,olet vesonut,et ole vesonut
2732,shoot,vesoa,he/she walked,hän,on vesonut,ei ole vesonut
2733,shoot,vesoa,we walked,me,olemme vesoneet,emme ole vesoneet
2734,shoot,vesoa,you(plural/respectful) walked,te,olette vesoneet,ette ole vesoneet
2735,shoot,vesoa,they walked,he,ovat vesoneet,eivät ole vesoneet
2736,shoot,vesoa,(passive) walked,passiivi,on vesottu,ei ole vesottu
2737,shoot,vesoa,I was walking,minä,vesoin,en vesonut
2738,shoot,vesoa,You were walking,sinä,vesoit,et vesonut
2739,shoot,vesoa,he/she was walking,hän,vesoi,ei vesonut
2740,shoot,vesoa,we were walking,me,vesoimme,emme vesoneet
2741,shoot,vesoa,you(plural/respectful) were walking,te,vesoitte,ette vesoneet
2742,shoot,vesoa,they were walking,he,vesoivat,eivät vesoneet
2743,shoot,vesoa,(passive) were walking,passiivi,vesottiin,ei vesottu
2744,shoot,vesoa,I had walked,minä,olin vesonut,en ollut vesonut
2745,shoot,vesoa,You had walked,sinä,olit vesonut,et ollut vesonut
2746,shoot,vesoa,He/she had walked,hän,oli vesonut,ei ollut vesonut
2747,shoot,vesoa,We had walked,me,olimme vesoneet,emme olleet vesoneet
2748,shoot,vesoa,You(plural/repectful) had walked,te,olitte vesoneet,ette olleet vesoneet
2749,shoot,vesoa,They had walked,he,olivat vesoneet,eivät olleet vesoneet
2750,shoot,vesoa,(passive) had walked,passiivi,oli vesottu,ei ollut vesottu
2751,mess around,vetelehtiä,,,,
2752,cry,vetistellä,,,,
2753,water down,vetistää,,,,
2754,veto,vetota,I am walking,minä,vetoan,en vetoa
2755,veto,vetota,you are walking,sinä,vetoat,et vetoa
2756,veto,vetota,he/she is walking,hän,vetoaa,ei vetoa
2757,veto,vetota,we are walking,me,vetoamme,emme vetoa
2758,veto,vetota,you(plural/respectful) are walking,te,vetoatte,ette vetoa
2759,veto,vetota,they are walking,he,vetoavat,eivät vetoa
2760,veto,vetota,(passive) walking,passiivi,vetotaan,ei vetota
2761,veto,vetota,I walked,minä,olen vetonnut,en ole vetonnut
2762,veto,vetota,You walked,sinä,olet vetonnut,et ole vetonnut
2763,veto,vetota,he/she walked,hän,on vetonnut,ei ole vetonnut
2764,veto,vetota,we walked,me,olemme vetonneet,emme ole vetonneet
2765,veto,vetota,you(plural/respectful) walked,te,olette vetonneet,ette ole vetonneet
2766,veto,vetota,they walked,he,ovat vetonneet,eivät ole vetonneet
2767,veto,vetota,(passive) walked,passiivi,on vetottu,ei ole vetottu
2768,veto,vetota,I was walking,minä,vetosin,en vetonnut
2769,veto,vetota,You were walking,sinä,vetosit,et vetonnut
2770,veto,vetota,he/she was walking,hän,vetosi,ei vetonnut
2771,veto,vetota,we were walking,me,vetosimme,emme vetonneet
2772,veto,vetota,you(plural/respectful) were walking,te,vetositte,ette vetonneet
2773,veto,vetota,they were walking,he,vetosivat,eivät vetonneet
2774,veto,vetota,(passive) were walking,passiivi,vetottiin,ei vetottu
2775,veto,vetota,I had walked,minä,olin vetonnut,en ollut vetonnut
2776,veto,vetota,You had walked,sinä,olit vetonnut,et ollut vetonnut
2777,veto,vetota,He/she had walked,hän,oli vetonnut,ei ollut vetonnut
2778,veto,vetota,We had walked,me,olimme vetonneet,emme olleet vetonneet
2779,veto,vetota,You(plural/repectful) had walked,te,olitte vetonneet,ette olleet vetonneet
2780,veto,vetota,They had walked,he,olivat vetonneet,eivät olleet vetonneet
