,Infinitive(eng),Infinitive(FI),examples,person,positive,negative
7793,form cartilage,rustoutua,(passive) walking,passiivi,rustoudutaan,ei rustouduta
7794,form cartilage,rustoutua,I walked,minä,olen rustoutunut,en ole rustoutunut
7795,form cartilage,rustoutua,You walked,sinä,olet rustoutunut,et ole rustoutunut
7796,form cartilage,rustoutua,he/she walked,hän,on rustoutunut,ei ole rustoutunut
7797,form cartilage,rustoutua,we walked,me,olemme rustoutuneet,emme ole rustoutuneet
7798,form cartilage,rustoutua,you(plural/respectful) walked,te,olette rustoutuneet,ette ole rustoutuneet
7799,form cartilage,rustoutua,they walked,he,ovat rustoutuneet,eivät ole rustoutuneet
7800,form cartilage,rustoutua,(passive) walked,passiivi,on rustouduttu,ei ole rustouduttu
7801,form cartilage,rustoutua,I was walking,minä,rustouduin,en rustoutunut
7802,form cartilage,rustoutua,You were walking,sinä,rustouduit,et rustoutunut
7803,form cartilage,rustoutua,he/she was walking,hän,rustoutui,ei rustoutunut
7804,form cartilage,rustoutua,we were walking,me,rustouduimme,emme rustoutuneet
7805,form cartilage,rustoutua,you(plural/respectful) were walking,te,rustouduitte,ette rustoutuneet
7806,form cartilage,rustoutua,they were walking,he,rustoutuivat,eivät rustoutuneet
7807,form cartilage,rustoutua,(passive) were walking,passiivi,rustouduttiin,ei rustouduttu
7808,form cartilage,rustoutua,I had walked,minä,olin rustoutunut,en ollut rustoutunut
7809,form cartilage,rustoutua,You had walked,sinä,olit rustoutunut,et ollut rustoutunut
7810,form cartilage,rustoutua,He/she had walked,hän,oli rustoutunut,ei ollut rustoutunut
7811,form cartilage,rustoutua,We had walked,me,olimme rustoutuneet,emme olleet rustoutuneet
7812,form cartilage,rustoutua,You(plural/repectful) had walked,te,olitte rustoutuneet,ette olleet rustoutuneet
7813,form cartilage,rustoutua,They had walked,he,olivat rustoutuneet,eivät olleet rustoutuneet
7814,form cartilage,rustoutua,(passive) had walked,passiivi,oli rustouduttu,ei ollut rustouduttu
7815,crush,rutata,I am walking,minä,ruttaan,en ruttaa
7816,crush,rutata,you are walking,sinä,ruttaat,et ruttaa
7817,crush,rutata,he/she is walking,hän,ruttaa,ei ruttaa
7818,crush,rutata,we are walking,me,ruttaamme,emme ruttaa
7819,crush,rutata,you(plural/respectful) are walking,te,ruttaatte,ette ruttaa
7820,crush,rutata,they are walking,he,ruttaavat,eivät ruttaa
7821,crush,rutata,(passive) walking,passiivi,rutataan,ei rutata
7822,crush,rutata,I walked,minä,olen rutannut,en ole rutannut
7823,crush,rutata,You walked,sinä,olet rutannut,et ole rutannut
7824,crush,rutata,he/she walked,hän,on rutannut,ei ole rutannut
7825,crush,rutata,we walked,me,olemme rutanneet,emme ole rutanneet
7826,crush,rutata,you(plural/respectful) walked,te,olette rutanneet,ette ole rutanneet
7827,crush,rutata,they walked,he,ovat rutanneet,eivät ole rutanneet
7828,crush,rutata,(passive) walked,passiivi,on rutattu,ei ole rutattu
7829,crush,rutata,I was walking,minä,ruttasin,en rutannut
7830,crush,rutata,You were walking,sinä,ruttasit,et rutannut
7831,crush,rutata,he/she was walking,hän,ruttasi,ei rutannut
7832,crush,rutata,we were walking,me,ruttasimme,emme rutanneet
7833,crush,rutata,you(plural/respectful) were walking,te,ruttasitte,ette rutanneet
7834,crush,rutata,they were walking,he,ruttasivat,eivät rutanneet
7835,crush,rutata,(passive) were walking,passiivi,rutattiin,ei rutattu
7836,crush,rutata,I had walked,minä,olin rutannut,en ollut rutannut
7837,crush,rutata,You had walked,sinä,olit rutannut,et ollut rutannut
7838,crush,rutata,He/she had walked,hän,oli rutannut,ei ollut rutannut
7839,crush,rutata,We had walked,me,olimme rutanneet,emme olleet rutanneet
7840,crush,rutata,You(plural/repectful) had walked,te,olitte rutanneet,ette olleet rutanneet
7841,crush,rutata,They had walked,he,olivat rutanneet,eivät olleet rutanneet
7842,crush,rutata,(passive) had walked,passiivi,oli rutattu,ei ollut rutattu
7843,become routined,rutinoitua,I am walking,minä,rutinoidun,en rutinoidu
7844,become routined,rutinoitua,you are walking,sinä,rutinoidut,et rutinoidu
7845,become routined,rutinoitua,he/she is walking,hän,rutinoituu,ei rutinoidu
7846,become routined,rutinoitua,we are walking,me,rutinoidumme,emme rutinoidu
7847,become routined,rutinoitua,you(plural/respectful) are walking,te,rutinoidutte,ette rutinoidu
7848,become routined,rutinoitua,they are walking,he,rutinoituvat,eivät rutinoidu
7849,become routined,rutinoitua,(passive) walking,passiivi,rutinoidutaan,ei rutinoiduta
7850,become routined,rutinoitua,I walked,minä,olen rutinoitunut,en ole rutinoitunut
7851,become routined,rutinoitua,You walked,sinä,olet rutinoitunut,et ole rutinoitunut
7852,become routined,rutinoitua,he/she walked,hän,on rutinoitunut,ei ole rutinoitunut
7853,become routined,rutinoitua,we walked,me,olemme rutinoituneet,emme ole rutinoituneet
7854,become routined,rutinoitua,you(plural/respectful) walked,te,olette rutinoituneet,ette ole rutinoituneet
7855,become routined,rutinoitua,they walked,he,ovat rutinoituneet,eivät ole rutinoituneet
7856,become routined,rutinoitua,(passive) walked,passiivi,on rutinoiduttu,ei ole rutinoiduttu
7857,become routined,rutinoitua,I was walking,minä,rutinoiduin,en rutinoitunut
7858,become routined,rutinoitua,You were walking,sinä,rutinoiduit,et rutinoitunut
7859,become routined,rutinoitua,he/she was walking,hän,rutinoitui,ei rutinoitunut
7860,become routined,rutinoitua,we were walking,me,rutinoiduimme,emme rutinoituneet
7861,become routined,rutinoitua,you(plural/respectful) were walking,te,rutinoiduitte,ette rutinoituneet
7862,become routined,rutinoitua,they were walking,he,rutinoituivat,eivät rutinoituneet
7863,become routined,rutinoitua,(passive) were walking,passiivi,rutinoiduttiin,ei rutinoiduttu
7864,become routined,rutinoitua,I had walked,minä,olin rutinoitunut,en ollut rutinoitunut
7865,become routined,rutinoitua,You had walked,sinä,olit rutinoitunut,et ollut rutinoitunut
7866,become routined,rutinoitua,He/she had walked,hän,oli rutinoitunut,ei ollut rutinoitunut
7867,become routined,rutinoitua,We had walked,me,olimme rutinoituneet,emme olleet rutinoituneet
7868,become routined,rutinoitua,You(plural/repectful) had walked,te,olitte rutinoituneet,ette olleet rutinoituneet
7869,become routined,rutinoitua,They had walked,he,olivat rutinoituneet,eivät olleet rutinoituneet
7870,become routined,rutinoitua,(passive) had walked,passiivi,oli rutinoiduttu,ei ollut rutinoiduttu
7871,make a continuous crunchy voice,rutista,I am walking,minä,rutisen,en rutise
7872,make a continuous crunchy voice,rutista,you are walking,sinä,rutiset,et rutise
7873,make a continuous crunchy voice,rutista,he/she is walking,hän,rutisee,ei rutise
7874,make a continuous crunchy voice,rutista,we are walking,me,rutisemme,emme rutise
7875,make a continuous crunchy voice,rutista,you(plural/respectful) are walking,te,rutisette,ette rutise
7876,make a continuous crunchy voice,rutista,they are walking,he,rutisevat,eivät rutise
7877,make a continuous crunchy voice,rutista,(passive) walking,passiivi,rutistaan,ei rutista
7878,make a continuous crunchy voice,rutista,I walked,minä,olen rutissut,en ole rutissut
7879,make a continuous crunchy voice,rutista,You walked,sinä,olet rutissut,et ole rutissut
7880,make a continuous crunchy voice,rutista,he/she walked,hän,on rutissut,ei ole rutissut
7881,make a continuous crunchy voice,rutista,we walked,me,olemme rutisseet,emme ole rutisseet
7882,make a continuous crunchy voice,rutista,you(plural/respectful) walked,te,olette rutisseet,ette ole rutisseet
7883,make a continuous crunchy voice,rutista,they walked,he,ovat rutisseet,eivät ole rutisseet
7884,make a continuous crunchy voice,rutista,(passive) walked,passiivi,on rutistu,ei ole rutistu
7885,make a continuous crunchy voice,rutista,I was walking,minä,rutisin,en rutissut
7886,make a continuous crunchy voice,rutista,You were walking,sinä,rutisit,et rutissut
7887,make a continuous crunchy voice,rutista,he/she was walking,hän,rutisi,ei rutissut
7888,make a continuous crunchy voice,rutista,we were walking,me,rutisimme,emme rutisseet
7889,make a continuous crunchy voice,rutista,you(plural/respectful) were walking,te,rutisitte,ette rutisseet
7890,make a continuous crunchy voice,rutista,they were walking,he,rutisivat,eivät rutisseet
7891,make a continuous crunchy voice,rutista,(passive) were walking,passiivi,rutistiin,ei rutistu
7892,make a continuous crunchy voice,rutista,I had walked,minä,olin rutissut,en ollut rutissut
7893,make a continuous crunchy voice,rutista,You had walked,sinä,olit rutissut,et ollut rutissut
7894,make a continuous crunchy voice,rutista,He/she had walked,hän,oli rutissut,ei ollut rutissut
7895,make a continuous crunchy voice,rutista,We had walked,me,olimme rutisseet,emme olleet rutisseet
7896,make a continuous crunchy voice,rutista,You(plural/repectful) had walked,te,olitte rutisseet,ette olleet rutisseet
7897,make a continuous crunchy voice,rutista,They had walked,he,olivat rutisseet,eivät olleet rutisseet
7898,make a continuous crunchy voice,rutista,(passive) had walked,passiivi,oli rutistu,ei ollut rutistu
7899,crush,rutistaa,I am walking,minä,rutistan,en rutista
7900,crush,rutistaa,you are walking,sinä,rutistat,et rutista
7901,crush,rutistaa,he/she is walking,hän,rutistaa,ei rutista
7902,crush,rutistaa,we are walking,me,rutistamme,emme rutista
7903,crush,rutistaa,you(plural/respectful) are walking,te,rutistatte,ette rutista
7904,crush,rutistaa,they are walking,he,rutistavat,eivät rutista
7905,crush,rutistaa,(passive) walking,passiivi,rutistetaan,ei rutisteta
7906,crush,rutistaa,I walked,minä,olen rutistanut,en ole rutistanut
7907,crush,rutistaa,You walked,sinä,olet rutistanut,et ole rutistanut
7908,crush,rutistaa,he/she walked,hän,on rutistanut,ei ole rutistanut
7909,crush,rutistaa,we walked,me,olemme rutistaneet,emme ole rutistaneet
7910,crush,rutistaa,you(plural/respectful) walked,te,olette rutistaneet,ette ole rutistaneet
7911,crush,rutistaa,they walked,he,ovat rutistaneet,eivät ole rutistaneet
7912,crush,rutistaa,(passive) walked,passiivi,on rutistettu,ei ole rutistettu
7913,crush,rutistaa,I was walking,minä,rutistin,en rutistanut
7914,crush,rutistaa,You were walking,sinä,rutistit,et rutistanut
7915,crush,rutistaa,he/she was walking,hän,rutisti,ei rutistanut
7916,crush,rutistaa,we were walking,me,rutistimme,emme rutistaneet
7917,crush,rutistaa,you(plural/respectful) were walking,te,rutistitte,ette rutistaneet
7918,crush,rutistaa,they were walking,he,rutistivat,eivät rutistaneet
7919,crush,rutistaa,(passive) were walking,passiivi,rutistettiin,ei rutistettu
7920,crush,rutistaa,I had walked,minä,olin rutistanut,en ollut rutistanut
7921,crush,rutistaa,You had walked,sinä,olit rutistanut,et ollut rutistanut
7922,crush,rutistaa,He/she had walked,hän,oli rutistanut,ei ollut rutistanut
7923,crush,rutistaa,We had walked,me,olimme rutistaneet,emme olleet rutistaneet
7924,crush,rutistaa,You(plural/repectful) had walked,te,olitte rutistaneet,ette olleet rutistaneet
7925,crush,rutistaa,They had walked,he,olivat rutistaneet,eivät olleet rutistaneet
7926,crush,rutistaa,(passive) had walked,passiivi,oli rutistettu,ei ollut rutistettu
7927,be crushed,ruttaantua,I am walking,minä,ruttaannun,en ruttaannu
7928,be crushed,ruttaantua,you are walking,sinä,ruttaannut,et ruttaannu
7929,be crushed,ruttaantua,he/she is walking,hän,ruttaantuu,ei ruttaannu
7930,be crushed,ruttaantua,we are walking,me,ruttaannumme,emme ruttaannu
7931,be crushed,ruttaantua,you(plural/respectful) are walking,te,ruttaannutte,ette ruttaannu
7932,be crushed,ruttaantua,they are walking,he,ruttaantuvat,eivät ruttaannu
7933,be crushed,ruttaantua,(passive) walking,passiivi,ruttaannutaan,ei ruttaannuta
7934,be crushed,ruttaantua,I walked,minä,olen ruttaantunut,en ole ruttaantunut
7935,be crushed,ruttaantua,You walked,sinä,olet ruttaantunut,et ole ruttaantunut
7936,be crushed,ruttaantua,he/she walked,hän,on ruttaantunut,ei ole ruttaantunut
7937,be crushed,ruttaantua,we walked,me,olemme ruttaantuneet,emme ole ruttaantuneet
7938,be crushed,ruttaantua,you(plural/respectful) walked,te,olette ruttaantuneet,ette ole ruttaantuneet
7939,be crushed,ruttaantua,they walked,he,ovat ruttaantuneet,eivät ole ruttaantuneet
7940,be crushed,ruttaantua,(passive) walked,passiivi,on ruttaannuttu,ei ole ruttaannuttu
7941,be crushed,ruttaantua,I was walking,minä,ruttaannuin,en ruttaantunut
7942,be crushed,ruttaantua,You were walking,sinä,ruttaannuit,et ruttaantunut
7943,be crushed,ruttaantua,he/she was walking,hän,ruttaantui,ei ruttaantunut
7944,be crushed,ruttaantua,we were walking,me,ruttaannuimme,emme ruttaantuneet
7945,be crushed,ruttaantua,you(plural/respectful) were walking,te,ruttaannuitte,ette ruttaantuneet
7946,be crushed,ruttaantua,they were walking,he,ruttaantuivat,eivät ruttaantuneet
7947,be crushed,ruttaantua,(passive) were walking,passiivi,ruttaannuttiin,ei ruttaannuttu
7948,be crushed,ruttaantua,I had walked,minä,olin ruttaantunut,en ollut ruttaantunut
7949,be crushed,ruttaantua,You had walked,sinä,olit ruttaantunut,et ollut ruttaantunut
7950,be crushed,ruttaantua,He/she had walked,hän,oli ruttaantunut,ei ollut ruttaantunut
7951,be crushed,ruttaantua,We had walked,me,olimme ruttaantuneet,emme olleet ruttaantuneet
7952,be crushed,ruttaantua,You(plural/repectful) had walked,te,olitte ruttaantuneet,ette olleet ruttaantuneet
7953,be crushed,ruttaantua,They had walked,he,olivat ruttaantuneet,eivät olleet ruttaantuneet
7954,be crushed,ruttaantua,(passive) had walked,passiivi,oli ruttaannuttu,ei ollut ruttaannuttu
7955,do,ruttautua,I am walking,minä,ruttaudun,en ruttaudu
7956,do,ruttautua,you are walking,sinä,ruttaudut,et ruttaudu
7957,do,ruttautua,he/she is walking,hän,ruttautuu,ei ruttaudu
7958,do,ruttautua,we are walking,me,ruttaudumme,emme ruttaudu
7959,do,ruttautua,you(plural/respectful) are walking,te,ruttaudutte,ette ruttaudu
7960,do,ruttautua,they are walking,he,ruttautuvat,eivät ruttaudu
7961,do,ruttautua,(passive) walking,passiivi,ruttaudutaan,ei ruttauduta
7962,do,ruttautua,I walked,minä,olen ruttautunut,en ole ruttautunut
7963,do,ruttautua,You walked,sinä,olet ruttautunut,et ole ruttautunut
7964,do,ruttautua,he/she walked,hän,on ruttautunut,ei ole ruttautunut
7965,do,ruttautua,we walked,me,olemme ruttautuneet,emme ole ruttautuneet
7966,do,ruttautua,you(plural/respectful) walked,te,olette ruttautuneet,ette ole ruttautuneet
7967,do,ruttautua,they walked,he,ovat ruttautuneet,eivät ole ruttautuneet
7968,do,ruttautua,(passive) walked,passiivi,on ruttauduttu,ei ole ruttauduttu
7969,do,ruttautua,I was walking,minä,ruttauduin,en ruttautunut
7970,do,ruttautua,You were walking,sinä,ruttauduit,et ruttautunut
7971,do,ruttautua,he/she was walking,hän,ruttautui,ei ruttautunut
7972,do,ruttautua,we were walking,me,ruttauduimme,emme ruttautuneet
7973,do,ruttautua,you(plural/respectful) were walking,te,ruttauduitte,ette ruttautuneet
7974,do,ruttautua,they were walking,he,ruttautuivat,eivät ruttautuneet
7975,do,ruttautua,(passive) were walking,passiivi,ruttauduttiin,ei ruttauduttu
7976,do,ruttautua,I had walked,minä,olin ruttautunut,en ollut ruttautunut
7977,do,ruttautua,You had walked,sinä,olit ruttautunut,et ollut ruttautunut
7978,do,ruttautua,He/she had walked,hän,oli ruttautunut,ei ollut ruttautunut
7979,do,ruttautua,We had walked,me,olimme ruttautuneet,emme olleet ruttautuneet
7980,do,ruttautua,You(plural/repectful) had walked,te,olitte ruttautuneet,ette olleet ruttautuneet
7981,do,ruttautua,They had walked,he,olivat ruttautuneet,eivät olleet ruttautuneet
7982,do,ruttautua,(passive) had walked,passiivi,oli ruttauduttu,ei ollut ruttauduttu
7983,grid,ruuduttaa,I am walking,minä,ruudutan,en ruuduta
7984,grid,ruuduttaa,you are walking,sinä,ruudutat,et ruuduta
7985,grid,ruuduttaa,he/she is walking,hän,ruuduttaa,ei ruuduta
7986,grid,ruuduttaa,we are walking,me,ruudutamme,emme ruuduta
7987,grid,ruuduttaa,you(plural/respectful) are walking,te,ruudutatte,ette ruuduta
7988,grid,ruuduttaa,they are walking,he,ruuduttavat,eivät ruuduta
7989,grid,ruuduttaa,(passive) walking,passiivi,ruudutetaan,ei ruuduteta
7990,grid,ruuduttaa,I walked,minä,olen ruuduttanut,en ole ruuduttanut
7991,grid,ruuduttaa,You walked,sinä,olet ruuduttanut,et ole ruuduttanut
7992,grid,ruuduttaa,he/she walked,hän,on ruuduttanut,ei ole ruuduttanut
7993,grid,ruuduttaa,we walked,me,olemme ruuduttaneet,emme ole ruuduttaneet
7994,grid,ruuduttaa,you(plural/respectful) walked,te,olette ruuduttaneet,ette ole ruuduttaneet
7995,grid,ruuduttaa,they walked,he,ovat ruuduttaneet,eivät ole ruuduttaneet
7996,grid,ruuduttaa,(passive) walked,passiivi,on ruudutettu,ei ole ruudutettu
7997,grid,ruuduttaa,I was walking,minä,ruudutin,en ruuduttanut
7998,grid,ruuduttaa,You were walking,sinä,ruudutit,et ruuduttanut
7999,grid,ruuduttaa,he/she was walking,hän,ruudutti,ei ruuduttanut
8000,grid,ruuduttaa,we were walking,me,ruudutimme,emme ruuduttaneet
8001,grid,ruuduttaa,you(plural/respectful) were walking,te,ruudutitte,ette ruuduttaneet
8002,grid,ruuduttaa,they were walking,he,ruuduttivat,eivät ruuduttaneet
8003,grid,ruuduttaa,(passive) were walking,passiivi,ruudutettiin,ei ruudutettu
8004,grid,ruuduttaa,I had walked,minä,olin ruuduttanut,en ollut ruuduttanut
8005,grid,ruuduttaa,You had walked,sinä,olit ruuduttanut,et ollut ruuduttanut
8006,grid,ruuduttaa,He/she had walked,hän,oli ruuduttanut,ei ollut ruuduttanut
8007,grid,ruuduttaa,We had walked,me,olimme ruuduttaneet,emme olleet ruuduttaneet
8008,grid,ruuduttaa,You(plural/repectful) had walked,te,olitte ruuduttaneet,ette olleet ruuduttaneet
8009,grid,ruuduttaa,They had walked,he,olivat ruuduttaneet,eivät olleet ruuduttaneet
8010,grid,ruuduttaa,(passive) had walked,passiivi,oli ruudutettu,ei ollut ruudutettu
8011,do,ruuhkaantua,I am walking,minä,ruuhkaannun,en ruuhkaannu
8012,do,ruuhkaantua,you are walking,sinä,ruuhkaannut,et ruuhkaannu
8013,do,ruuhkaantua,he/she is walking,hän,ruuhkaantuu,ei ruuhkaannu
8014,do,ruuhkaantua,we are walking,me,ruuhkaannumme,emme ruuhkaannu
8015,do,ruuhkaantua,you(plural/respectful) are walking,te,ruuhkaannutte,ette ruuhkaannu
8016,do,ruuhkaantua,they are walking,he,ruuhkaantuvat,eivät ruuhkaannu
8017,do,ruuhkaantua,(passive) walking,passiivi,ruuhkaannutaan,ei ruuhkaannuta
8018,do,ruuhkaantua,I walked,minä,olen ruuhkaantunut,en ole ruuhkaantunut
8019,do,ruuhkaantua,You walked,sinä,olet ruuhkaantunut,et ole ruuhkaantunut
8020,do,ruuhkaantua,he/she walked,hän,on ruuhkaantunut,ei ole ruuhkaantunut
8021,do,ruuhkaantua,we walked,me,olemme ruuhkaantuneet,emme ole ruuhkaantuneet
8022,do,ruuhkaantua,you(plural/respectful) walked,te,olette ruuhkaantuneet,ette ole ruuhkaantuneet
8023,do,ruuhkaantua,they walked,he,ovat ruuhkaantuneet,eivät ole ruuhkaantuneet
8024,do,ruuhkaantua,(passive) walked,passiivi,on ruuhkaannuttu,ei ole ruuhkaannuttu
8025,do,ruuhkaantua,I was walking,minä,ruuhkaannuin,en ruuhkaantunut
8026,do,ruuhkaantua,You were walking,sinä,ruuhkaannuit,et ruuhkaantunut
8027,do,ruuhkaantua,he/she was walking,hän,ruuhkaantui,ei ruuhkaantunut
8028,do,ruuhkaantua,we were walking,me,ruuhkaannuimme,emme ruuhkaantuneet
8029,do,ruuhkaantua,you(plural/respectful) were walking,te,ruuhkaannuitte,ette ruuhkaantuneet
8030,do,ruuhkaantua,they were walking,he,ruuhkaantuivat,eivät ruuhkaantuneet
8031,do,ruuhkaantua,(passive) were walking,passiivi,ruuhkaannuttiin,ei ruuhkaannuttu
8032,do,ruuhkaantua,I had walked,minä,olin ruuhkaantunut,en ollut ruuhkaantunut
8033,do,ruuhkaantua,You had walked,sinä,olit ruuhkaantunut,et ollut ruuhkaantunut
8034,do,ruuhkaantua,He/she had walked,hän,oli ruuhkaantunut,ei ollut ruuhkaantunut
8035,do,ruuhkaantua,We had walked,me,olimme ruuhkaantuneet,emme olleet ruuhkaantuneet
8036,do,ruuhkaantua,You(plural/repectful) had walked,te,olitte ruuhkaantuneet,ette olleet ruuhkaantuneet
8037,do,ruuhkaantua,They had walked,he,olivat ruuhkaantuneet,eivät olleet ruuhkaantuneet
8038,do,ruuhkaantua,(passive) had walked,passiivi,oli ruuhkaannuttu,ei ollut ruuhkaannuttu
8039,be congested,ruuhkautua,I am walking,minä,ruuhkaudun,en ruuhkaudu
8040,be congested,ruuhkautua,you are walking,sinä,ruuhkaudut,et ruuhkaudu
8041,be congested,ruuhkautua,he/she is walking,hän,ruuhkautuu,ei ruuhkaudu
8042,be congested,ruuhkautua,we are walking,me,ruuhkaudumme,emme ruuhkaudu
8043,be congested,ruuhkautua,you(plural/respectful) are walking,te,ruuhkaudutte,ette ruuhkaudu
8044,be congested,ruuhkautua,they are walking,he,ruuhkautuvat,eivät ruuhkaudu
8045,be congested,ruuhkautua,(passive) walking,passiivi,ruuhkaudutaan,ei ruuhkauduta
8046,be congested,ruuhkautua,I walked,minä,olen ruuhkautunut,en ole ruuhkautunut
8047,be congested,ruuhkautua,You walked,sinä,olet ruuhkautunut,et ole ruuhkautunut
8048,be congested,ruuhkautua,he/she walked,hän,on ruuhkautunut,ei ole ruuhkautunut
8049,be congested,ruuhkautua,we walked,me,olemme ruuhkautuneet,emme ole ruuhkautuneet
8050,be congested,ruuhkautua,you(plural/respectful) walked,te,olette ruuhkautuneet,ette ole ruuhkautuneet
8051,be congested,ruuhkautua,they walked,he,ovat ruuhkautuneet,eivät ole ruuhkautuneet
8052,be congested,ruuhkautua,(passive) walked,passiivi,on ruuhkauduttu,ei ole ruuhkauduttu
8053,be congested,ruuhkautua,I was walking,minä,ruuhkauduin,en ruuhkautunut
8054,be congested,ruuhkautua,You were walking,sinä,ruuhkauduit,et ruuhkautunut
8055,be congested,ruuhkautua,he/she was walking,hän,ruuhkautui,ei ruuhkautunut
8056,be congested,ruuhkautua,we were walking,me,ruuhkauduimme,emme ruuhkautuneet
8057,be congested,ruuhkautua,you(plural/respectful) were walking,te,ruuhkauduitte,ette ruuhkautuneet
8058,be congested,ruuhkautua,they were walking,he,ruuhkautuivat,eivät ruuhkautuneet
8059,be congested,ruuhkautua,(passive) were walking,passiivi,ruuhkauduttiin,ei ruuhkauduttu
8060,be congested,ruuhkautua,I had walked,minä,olin ruuhkautunut,en ollut ruuhkautunut
8061,be congested,ruuhkautua,You had walked,sinä,olit ruuhkautunut,et ollut ruuhkautunut
8062,be congested,ruuhkautua,He/she had walked,hän,oli ruuhkautunut,ei ollut ruuhkautunut
8063,be congested,ruuhkautua,We had walked,me,olimme ruuhkautuneet,emme olleet ruuhkautuneet
8064,be congested,ruuhkautua,You(plural/repectful) had walked,te,olitte ruuhkautuneet,ette olleet ruuhkautuneet
8065,be congested,ruuhkautua,They had walked,he,olivat ruuhkautuneet,eivät olleet ruuhkautuneet
8066,be congested,ruuhkautua,(passive) had walked,passiivi,oli ruuhkauduttu,ei ollut ruuhkauduttu
8067,castrate a horse,ruunata,,,,
8068,screw,ruuvata,I am walking,minä,ruuvaan,en ruuvaa
8069,screw,ruuvata,you are walking,sinä,ruuvaat,et ruuvaa
8070,screw,ruuvata,he/she is walking,hän,ruuvaa,ei ruuvaa
8071,screw,ruuvata,we are walking,me,ruuvaamme,emme ruuvaa
8072,screw,ruuvata,you(plural/respectful) are walking,te,ruuvaatte,ette ruuvaa
8073,screw,ruuvata,they are walking,he,ruuvaavat,eivät ruuvaa
8074,screw,ruuvata,(passive) walking,passiivi,ruuvataan,ei ruuvata
8075,screw,ruuvata,I walked,minä,olen ruuvannut,en ole ruuvannut
8076,screw,ruuvata,You walked,sinä,olet ruuvannut,et ole ruuvannut
8077,screw,ruuvata,he/she walked,hän,on ruuvannut,ei ole ruuvannut
8078,screw,ruuvata,we walked,me,olemme ruuvanneet,emme ole ruuvanneet
8079,screw,ruuvata,you(plural/respectful) walked,te,olette ruuvanneet,ette ole ruuvanneet
8080,screw,ruuvata,they walked,he,ovat ruuvanneet,eivät ole ruuvanneet
8081,screw,ruuvata,(passive) walked,passiivi,on ruuvattu,ei ole ruuvattu
8082,screw,ruuvata,I was walking,minä,ruuvasin,en ruuvannut
8083,screw,ruuvata,You were walking,sinä,ruuvasit,et ruuvannut
8084,screw,ruuvata,he/she was walking,hän,ruuvasi,ei ruuvannut
8085,screw,ruuvata,we were walking,me,ruuvasimme,emme ruuvanneet
8086,screw,ruuvata,you(plural/respectful) were walking,te,ruuvasitte,ette ruuvanneet
8087,screw,ruuvata,they were walking,he,ruuvasivat,eivät ruuvanneet
8088,screw,ruuvata,(passive) were walking,passiivi,ruuvattiin,ei ruuvattu
8089,screw,ruuvata,I had walked,minä,olin ruuvannut,en ollut ruuvannut
8090,screw,ruuvata,You had walked,sinä,olit ruuvannut,et ollut ruuvannut
8091,screw,ruuvata,He/she had walked,hän,oli ruuvannut,ei ollut ruuvannut
8092,screw,ruuvata,We had walked,me,olimme ruuvanneet,emme olleet ruuvanneet
8093,screw,ruuvata,You(plural/repectful) had walked,te,olitte ruuvanneet,ette olleet ruuvanneet
8094,screw,ruuvata,They had walked,he,olivat ruuvanneet,eivät olleet ruuvanneet
8095,screw,ruuvata,(passive) had walked,passiivi,oli ruuvattu,ei ollut ruuvattu
8096,begin,ruveta,I am walking,minä,rupean,en rupea
8097,begin,ruveta,you are walking,sinä,rupeat,et rupea
8098,begin,ruveta,he/she is walking,hän,rupeaa,ei rupea
8099,begin,ruveta,we are walking,me,rupeamme,emme rupea
8100,begin,ruveta,you(plural/respectful) are walking,te,rupeatte,ette rupea
8101,begin,ruveta,they are walking,he,rupeavat,eivät rupea
8102,begin,ruveta,(passive) walking,passiivi,ruvetaan,ei ruveta
8103,begin,ruveta,I walked,minä,olen ruvennut,en ole ruvennut
8104,begin,ruveta,You walked,sinä,olet ruvennut,et ole ruvennut
8105,begin,ruveta,he/she walked,hän,on ruvennut,ei ole ruvennut
8106,begin,ruveta,we walked,me,olemme ruvenneet,emme ole ruvenneet
8107,begin,ruveta,you(plural/respectful) walked,te,olette ruvenneet,ette ole ruvenneet
8108,begin,ruveta,they walked,he,ovat ruvenneet,eivät ole ruvenneet
8109,begin,ruveta,(passive) walked,passiivi,on ruvettu,ei ole ruvettu
8110,begin,ruveta,I was walking,minä,rupesin,en ruvennut
8111,begin,ruveta,You were walking,sinä,rupesit,et ruvennut
8112,begin,ruveta,he/she was walking,hän,rupesi,ei ruvennut
8113,begin,ruveta,we were walking,me,rupesimme,emme ruvenneet
8114,begin,ruveta,you(plural/respectful) were walking,te,rupesitte,ette ruvenneet
8115,begin,ruveta,they were walking,he,rupesivat,eivät ruvenneet
8116,begin,ruveta,(passive) were walking,passiivi,ruvettiin,ei ruvettu
8117,begin,ruveta,I had walked,minä,olin ruvennut,en ollut ruvennut
8118,begin,ruveta,You had walked,sinä,olit ruvennut,et ollut ruvennut
8119,begin,ruveta,He/she had walked,hän,oli ruvennut,ei ollut ruvennut
8120,begin,ruveta,We had walked,me,olimme ruvenneet,emme olleet ruvenneet
8121,begin,ruveta,You(plural/repectful) had walked,te,olitte ruvenneet,ette olleet ruvenneet
8122,begin,ruveta,They had walked,he,olivat ruvenneet,eivät olleet ruvenneet
8123,begin,ruveta,(passive) had walked,passiivi,oli ruvettu,ei ollut ruvettu
8124,do,ryhdistäytyä,,,,
8125,straighten,ryhdistää,,,,
